SupplierId,HotelName,Address1,Address2,CityName,StateCode,CountryCode,ZipCode,Latitude,Longitude
597000,De Tuilerieen Hotel,"Dyver, 7",,Bruges,,BE,8000 BRUGES,51.2064162,3.2266365
805336,Hotel Excelsior,Mannheimer Strasse 7-9,,Frankfurt (am Main),,DE,60329 FRANKFURT AM MAIN,50.105677,8.664413
11836,HF Fénix Lisboa Hotel,"Praça Marquês de Pombal, 8",,Lisbon,,PT,1269-133 LISBOA,38.72493,-9.15103
11832,HF Tuela Porto Hotel,"Rua Arquitecto Marques da Silva, 200",,Oporto,,PT,4150-483 PORTO,41.1545741,-8.6305493
11835,HF Ipanema Porto Hotel,"Rua do Campo Alegre, 156/172",,Oporto,,PT,4150-169 PORTO,41.1527088,-8.6296694
11834,HF Ipanema Park Hotel,"Rua de Serralves, 124",,Oporto,,PT,4150-702 PORTO,41.154457,-8.649804
11833,HF Fénix Porto Hotel,"Rua Gonçalo Sampaio, 282",,Oporto,,PT,4150-365 PORTO,41.154836,-8.630653
15487,Hotel Açores Lisboa,"Avenida Columbano Bordalo Pinheiro, 3",,Lisbon,,PT,1070-060 LISBOA,38.7375176,-9.1597494
577545,HCC Regente Hotel,"Rambla de Catalunya, 76",,Barcelona,,ES,08008 BARCELONA,41.392216,2.162266
91329,Best Western Hotel Berlin Mitte,"Albrechtstrasse 25, Ecke Reinhardstrasse",,Berlin,,DE,10117 BERLIM,52.5232602,13.3837892
547782,Tivoli EcoResort Praia do Forte,"Av. do Farol, 39, Mata de São João – BA",,Praia do Forte,,BR,48280-000 PRAIA DO FORTE,-12.580916,-38.013897
800014,Grand Hotel Palatino,"Via Cavour, 213/M",,Rome,,IT,00184 ROMA,41.894373,12.492236
6193,Hotel Eduardo VII,"Avenida Fontes Pereira de Melo, 5",,Lisbon,,PT,1069-114 LISBOA,38.727924,-9.148736
544600,Pestana Convento do Carmo,"Rua do Carmo, 1, Santo Antonio",,Salvador,,BR,40301-380 SALVADOR,-12.968836,-38.5072418
544601,Pestana Curitiba,Rua Comendador Araújo 499 – Batel,,Curitiba,,BR,80420-000 CURITIBA,-25.436963,-49.280089
544606,Pestana Sao Luis,"Avenida Avicenia, 1",,Sao Luis do Maranhao,,BR,65071-370 SAO LUIS,-2.4866294,-44.2649659
91514,Pestana Buenos Aires,Carlos Pellegrini 877,,Buenos Aires,,AR,C1009ABQ BUENOS AIRES,-34.5982104,-58.3810566
645945,Strand Palace Hotel,372 Strand,,London,,GB,WC2R 0JJ LONDRES,51.5109506,-0.1207604
631338,Hotel Pulitzer,Prinsengracht 315-331,,Amsterdam,,NL,1016 GZ AMESTERDÃO,52.3729122,4.8844999
637659,"Prince de Galles, a Luxury Collection Hotel","33, Avenue George V",,Paris,,FR,75008 PARIS,48.8685117,2.3011364
90962,Winterhaven Hotel,1400 Ocean Drive,,"Miami Beach, Florida",,US,33139 Miami Beach,25.7853302,-80.1300803
547372,Hotel Transamérica Ilha de Comandatuba,Praia de Comandatuba,,Ilha de Comandatuba,,BR,45690-000 ILHA DE COMANDATUBA,-15.352574,-38.981014
580000,Belver Porto Dona Maria Resort & Golf,"Sitio dos Montinhos da Luz, Apartado 58 - Praia da Luz",,Lagos,,PT,8600-001 ODIÁXERE,37.077928,-8.74985
853715,Madison Hotel,"143, Boulevard Saint Germain",,Paris,,FR,75006 PARIS,48.853301,2.334456
95899,Hotel Moliceiro,"Rua Barbosa de Magalhães, 15-17",,Aveiro,,PT,3800-154 AVEIRO,40.641915,-8.656116
853757,Hotel Bourgogne & Montana,"3, rue de Bourgogne",,Paris,,FR,75007 PARIS,48.86015,2.318214
545271,1K Hotel,"13, Boulevard du Temple",,Paris,,FR,75003 PARIS,48.8640212,2.3659686
543312,Sheraton Vistana Resort Villas,8800 Vistana Centre Drive,,"Orlando, Florida",,US,32821,28.3648659,-81.5048272
543309,Sheraton Vistana Villages Resort Villas,12401 International Drive,,"Orlando, Florida",,US,32821,28.3854447,-81.4771681
92238,K+K Hotel Maria Theresia,"Kirchberggasse, 6",,Vienna,,AT,1070 VIENNA,48.20318,16.35643
92236,K+K Palais Hotel,"Rudolfsplatz, 11",,Vienna,,AT,1010 VIENNA,48.213782,16.371465
92914,K+K Hotel Opera,Révay utca 24,,Budapest,,HU,1065 BUDAPEST,47.502228,19.057726
872525,Heritage Inn-Yosemite / Sonora,"350, South Washington Street",,Sonora (California),,US,CA 95370 SONORA,37.9800407,-120.3820006
315171,Geroldswil Swiss Quality Hotel,Huebwiesenstrasse 36,,Geroldswil,,CH,8954 Geroldswil,47.4221531,8.4095431
352042,Hotel Buena Vista Suites Orlando,8203 World Center Drive,,"Orlando, Florida",,US,32821 ORLANDO,28.357872,-81.496362
550088,Enclave Suites,6165 Carrier Drive,,"Orlando, Florida",,US,32819,28.4560441,-81.4706145
89190,K+K Hotel George,1-15 Templeton Place,,London,,GB,SW5 9NB Londres,51.49292,-0.195859
6166,K+K Hotel Fenix,Ve Smeckách 30,,Prague,,CZ,110 00 PRAGUE 1,50.079482,14.427388
181522,Arcotel Wimberger,Neubaugurtel 34-36,,Vienna,,AT,1070 VIENA,48.20069,16.3382914
621995,Hotel Galileo Prague,"Bruselská, 239/3",,Prague,,CZ,120 00 PRAGA,50.07242,14.434008
547071,Hotel Whala Beach,"Calle Miramar, 1",,Majorca Island - El Arenal,,ES,07600 ARENAL,39.502782,2.752087
898839,Kyriad Bourgoin Jallieu,"15, Rue Edouard Branly",,Bourgoin-Jallieu,,FR,38300,45.5929828,5.246343
898796,Kyriad Lyon Centre - Croix Rousse,48 Rue Henon,,Lyon,,FR,69004,45.779778,4.82696
624762,Austria Trend Hotel Ananas,Rechte Wienzeile 93-95 / Sonnenhofgasse 8-10,,Vienna,,AT,1050 VIENA,48.192964,16.355302
92091,Austria Trend Hotel Lassalle,Engerthstrasse 173 - 175,,Vienna,,AT,1020 VIENA,48.227307,16.400083
898795,Kyriad Paris 13 Italie Gobelins,"5, Rue Veronese",,Paris,,FR,75013,-1,-1
854901,Hotel Brufani Palace,"Piazza Italia, 12",,Perugia,,IT,6121 PERUGIA,43.1084601,12.387411
356859,Hotel Biltmore,1200 Anastacia Avenue,,Miami (Florida),,US,33134 CORAL GABLES,25.7742657,-80.1936589
886287,La Quinta Inn - Carlsbad,"760, Macadamia Dr",,"Carlsbad, California",,US,92011 CARLSBAD,33.1065916,-117.313767
508734,Campanile Bordeaux Ouest - Le Bouscat,128 Route Du Medoc,,Le Bouscat,,FR,33110,44.875237,-0.620992
898844,Kyriad Lyon Sud - Givors,"1, Quai Levy",,Givors,,FR,69700,45.586033,4.773612
999399,Heiden Swiss Quality Hotel,Seeallee 8,,Heiden,,CH,9410 Heiden,47.445442,9.533361
808500,Pestana Palace Hotel & National Monument,"Rua Jau, 54",,Lisbon,,PT,1300-314 LISBOA,38.7034005,-9.1867974
6024,Bairro Alto Hotel,Praça Luis de Camões nº 2,,Lisbon,,PT,1200-243 LISBOA,38.71034116,-9.143296664
624083,Hotel Senator Marbella,"Alfonso de Hohenlohe, Parcela 97",,Marbella (Andalusia),,ES,29600 MARBELLA,36.5037082,-4.9271201
856591,Kempinski Hotel Bahia,"Carretera de Cadiz, Km 159 - Playa del Padrón",,Estepona,,ES,29680 ESTEPONA,36.4361739,-5.1078097
627777,Hotel Hesperia Madrid,"Paseo de La Castellana, 57",,Madrid,,ES,28046 MADRID,40.438936,-3.691599
533486,Grand Hotel Villa Medici Florence,"Via Il Prato, 42",,Florence,,IT,50123 FLORENCE,43.776028,11.241549
559275,Trump International Hotel Las Vegas,2000 Fashion Show Drive,,"Las Vegas, Nevada",,US,89109,36.1295451,-115.1728213
545313,The James Chicago,55 Ontario Street,,"Chicago, Illinois",,US,60611 CHICAGO,41.89312,-87.625769
420175,Anantara Mai Khao Phuket Villas,"888 Moo 3, Mai Khao, Thalang",,Phuket,,TH,83110 Thalang,8.16877566,98.29657406
92096,Le Palais Art Hotel Prague,"U Zvonarky, 1",,Prague,,CZ,120 00 Praga,50.0698209,14.4344098
627824,Windsor Palace Hotel,"Rua Domingos Ferreira, 6 - Copacabana",,Rio De Janeiro,,BR,22050-010,-22.970087,-43.184358
832808,Llao Llao,Avenida Ezequiel Bustillo Km 25,,Bariloche (San Carlos de),,AR,8401 BARRILOCHE,-41.057804,-71.5313437
87102,LHotel Porto Bay São Paulo,"Al. Campinas, 266 Jardim Paulista",,Sao Paulo,,BR,01404-000 SÃO PAULO,-23.564308,-46.651638
645986,Hotel Gran Meliá Caracas,"Avenida Venezuela con Casanova, Edf. Meliá",,Caracas,,VE,1050 CARACAS,10.4927256,-66.8778177
546574,Loews Miami Beach Hotel,1601 Collins Avenue,,"Miami Beach, Florida",,US,33139 MIAMI BEACH,25.78913,-80.129289
622788,Aruba Marriott Resort & Stellaris Casino,"L.G. Smith Boulevard, 10 1",,Palm Beach,,AW,0 PALM BEACH,12.5807402,-70.0429896
91473,Berlin Marriott Hotel,"Inge-Beisheim-Platz, 1",,Berlin,,DE,10785 BERLIM,52.5109537,13.3763962
1009371,Boston Marriott Cambridge,"2 Cambridge Center, (Broadway & 3rd Street)",,Cambridge,,US,2142,42.36389145,-71.08593711
1009372,Boston Marriott Copley Place,110 Huntington Avenue,,Boston,,US,2116,42.347492,-71.078673
1009373,Boston Marriott Long Wharf,296 State Street,,Boston,,US,2109,42.360191,-71.050788
31912,Boston Marriott Newton,2345 Commonwealth Avenue,,Newton,,US,2466,42.346426,-71.258163
1009375,Boston Marriott Peabody,8A Centennial Drive,,Peabody,,US,1960,42.524351,-70.957326
480232,Hotel Ipanema Inn,Rua Maria Quiteria 27,,Rio de Janeiro,,BR,22410-040 IPANEMA,-22.98546459,-43.20736286
94126,JW Marriott Cancun Resort & Spa,"Blvd Kukulcan , Km 14.5 Lote",,Cancun,,MX,77500 Cancun,21.088232,-86.770888
1005137,Ghent Marriott Hotel,Korenlei 10,,Ghent,,BE,9000 GHENT,51.0550872,3.7200502
484207,Jw Marriott Las Vegas Resort and Spa,221 N Rampart Blvd,,Las Vegas,,US,89145,36.175717,-115.290417
561356,Las Vegas Marriott,325 Convention Center Drive,,"Las Vegas, Nevada",,US,89109 Las Vegas,36.132091,-115.157192
33719,Anaheim Marriott,700 West Convention Way,,Anaheim,,US,92802,33.798766,-117.917827
859180,The L.A. Hotel Downtown,333 South Figueroa Street,,"Los Angeles, California",,US,0000-000 CA  LOS ANGELES,34.0550246,-118.2554539
1008705,Fullerton Marriott at California State University,2701 East Nutwood Avenue,,Fullerton (California),,US,92831,33.878675,-117.8821611
609668,Irvine Marriott,18000 Von Karman Avenue,,Irvine (California),,US,92612-1004 Irvine,33.678458,-117.850156
521316,Manhattan Beach Marriott,1400 Parkview Ave,,Manhattan Beach,,US,90266,33.899997,-118.388291
451689,Newport Beach Marriott Hotel and Spa,900 Newport Center Drive,,Newport Beach,,US,92660,33.616602,-117.879539
1008708,Warner Center Marriott Woodland Hills,21850 Oxnard Street,,Woodland Hills,,US,91367,34.178127,-118.60332
326554,Hotel London Marriott County Hall,Westminster Bridge Road London,,London,,GB,SE1 7PB Londres,51.5010096,-0.1191948
89299,London Marriott Hotel Grosvenor Square,Grosvenor Square,,London,,GB,W1K 6JP LONDRES,51.5120994,-0.1516897
89303,London Marriott Hotel Kensington,"147 Cromwell Road, Kensington",,London,,GB,0000-000 LONDON SW TH,51.4944849,-0.1884174
607121,London Marriott Park Lane,"140 Park Ln, Mayfair",,London,,GB,W1K 7AA Londres,51.513025,-0.157854
953161,Manchester Marriott Victoria & Albert Hotel,Water Street,,Manchester,,GB,M34JQ Manchester,53.479346,-2.256743
39254,Orlando Airport Marriott Lakeside,7499 Augusta National Drive,,Orlando,,US,32822,28.456184,-81.305611
609937,Orlando Marriott Lake Mary,1501 International Parkway,,Lake Mary,,US,32746,28.78478,-81.355739
170367,Orlando World Center Marriott Resort,8701 World Center Drive,,"Orlando, Florida",,US,32821 ORLANDO,28.361049,-81.509689
542794,Panama Marriott Hotel,Calle 52 y Ricardo Arias,,Panama City,,PA,0000-000 Cidade do Panamá,8.9819683,-79.52425
170361,Marriott Biscayne Bay,"North Bayshore Drive, 1633",,Miami (Florida),,US,33132 MIAMI BEACH,25.79095,-80.186241
178889,Courtyard Miami Dadeland,9075 South Dadeland Blvd,,Miami (Florida),,US,33156 Florida,25.686015,-80.314475
91161,JW Marriott Miami,1109 Brickell Avenue,,Miami (Florida),,US,33131 Miami (Florida),25.762637,-80.1914
170362,South Beach Marriott Hotel,161 Ocean Drive - Miami Beach,,"Miami Beach, Florida",,US,33139 FLORIDA,25.770336,-80.131837
91852,Munich Airport Marriott Hotel,Alois-Steinecker-Str 20,,Freising,,DE,85354 Munique,48.4040044,11.7429157
612884,Long Island Marriott,101 James Doolittle Boulevard,,Uniondale (New York),,US,11553 Uniondale,40.7235838,-73.5878217
1008504,Melville Marriott Long Island,1350 Walt Whitman Road,,"Melville, New York",,US,11747 Melville,40.783798,-73.421884
641229,Hotel New York Marriott Marquis,1535 Broadway,,"New York, New York",,US,10036 NEW YORK,40.758618,-73.98622
2524,Hotel New York Marriott Downtown,85 West Street at Albany Street,,"New York, New York",,US,10006 NEW YORK,40.7095189,-74.0146033
92054,Prague Marriott Hotel,V. Celnici 8,,Prague,,CZ,11000 PRAGA,50.0882094,14.4315472
89783,Paris Marriott Champs Elysees Hotel,"70, Avenue des Champs-Elysees",,Paris,,FR,75008 PARIS,48.871081,2.30497
886417,Paris Charles De Gaulle Airport Marriott Hotel,"Zone Hoteliere,5 Allée du Verger",,Paris - Charles de Gaulle International Airport,,FR,95700 ROISSY EN FRANCE,49.0030169,2.5203181
89946,Marriott Rive Gauche Hotel & Conference Center,"17, Boulevard Saint-Jacques",,Paris,,FR,75014 PARIS,48.8317473,2.3401335
552058,Rome Marriott Park Hotel,"Via Colonnello Tommaso Masala, 54",,Rome,,IT,00148 ROMA,41.8300328,12.3935582
357779,Rome Marriott Grand Hotel Flora,"Via Vittorio Veneto, 191",,Rome,,IT,00187 ROMA,41.909145,12.488798
322083,Santiago Marriott Hotel,Av Presidente Kennedy 5741,,Santiago,,CL,7560356 SANTIAGO,-33.399889,-70.574358
180223,San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway,,Burlingame,,US,94010,37.602151,-122.370695
125422,Vienna Marriott Hotel,"Parkring, 12 A",,Vienna,,AT,1010 VIENA,48.2048857,16.3776537
1009378,Bethesda Marriott,5151 Pooks Hill Road,,"Bethesda, Maryland",,US,20814,39.01499167,-77.10368056
543729,Hotel Marriott Wardman Park,"Woodley Road, 2660",,"Washington, DC",,US,33040 WASHINGTON,38.9244268,-77.054894
1009381,Falls Church Marriott Fairview Park,3111 Fairview Park Drive,,Falls Church (Virginia),,US,22042,38.86248056,-77.21611944
1009382,Greenbelt Marriott,6400 Ivy Lane,,Greenbelt (Maryland),,US,20770,39.00878056,-76.89506944
446558,JW Marriott Washington DC,1331 Pennsylvania Avenue,,"Washington, DC",,US,20004 WASHINGTON DC,38.896306,-77.031591
298637,Key Bridge Marriot,1401 Lee Highway,,Arlington,,US,22209,38.899808,-77.072632
553597,Washington Marriott at Metro Center, 775 12th Street NW,,Washington,,US,20005,38.899373,-77.027795
1009385,Bethesda Marriott Suites,6711 Democracy Boulevard,,"Bethesda, Maryland",,US,20817,39.02166111,-77.13811944
42627,Tysons Corner Marriott,8028 Leesburg Pike,,Tysons Corner,,US,22182,38.913857,-77.222836
543742,Washington Marriott Georgetown,"1221, 22nd Street",,"Washington, DC",,US,20037 WASHINGTON,38.9059224,-77.0485486
6210,Hotel Marriott Zurich,"Neumuehlequai, 42",,Zurich,,CH,8001 ZURIQUE,47.38264,8.540326
88491,Hotel Le Meridien Barcelona,"La Ramblas, 111",,Barcelona,,ES,08002 BARCELONA,41.3837792,2.1710309
310261,Le Méridien Etoile Hotel,"81, Boulevard Gouvion Saint-Cyr",,Paris,,FR,75017 PARIS,48.879436,2.284814
89572,Hotel Pullman Paris Montparnasse,"19, Rue Commandant René Mouchotte",,Paris,,FR,75014 PARIS,48.838359,2.320096
570072,Le Meridien N' Fis,Avenue Mohammed VI,,Marrakech,,MA,40000 MARRAKECH,31.6194198,-8.0081357
870398,Hotel Le Meridien Fishermans Cove,Po Box 35 Bel Ombre,,Bel Ombre (Mahe),,SC,0 MAHÉ,-4.616165,55.422067
352073,Movenpick Hotel Amsterdam City Centre,"Piet Heinkade, 11",,Amsterdam,,NL,1019 BR AMESTERDÃO,52.378093,4.914267
850013,Movenpick Hotel Den Haag-Voorburg,"Stationsplein, 8",,Voorburg,,NL,2275 AMESTERDÃO,52.06576,4.3591847
336618,Movenpick Hotel & Casino Geneva,"20, Route de Pre Bois, PO Box 556",,Geneva,,CH,1215 GENEBRA,46.2245456,6.1009803
850079,Mövenpick Hotel 's Hertogenbosch,Pettelaarpark 90,,s-Hertogenbosch,,NL,5216 S-HERTOGENBOSCH,51.6767534,5.3325817
848384,Wyndham Stuttgart Airport Messe,"Flughafenstrasse, 51",,Stuttgart International Airport,,DE,70629 ESTUGARDA,48.692515,9.1935531
899572,Hotel de France,"Schottenring, 3",,Vienna,,AT,1010 VIENA,48.2145054,16.3629365
641071,Copthorne Hotel Effingham Gatwick,West Park Road,,London - Gatwick Airport,,GB,RH6 7AF WEST SUSSEX,51.1626939,-0.1110719
641074,Copthorne Hotel Manchester,"Clippers Quay, Salford Quays",,Manchester,,GB,M50 3SN MANCHESTER,53.4674054,-2.2848423
641072,Copthorne Hotel London Gatwick,"Copthorne Way, Copthorne",,London - Gatwick Airport,,GB,RH10 3PG WEST SUSSEX,51.1331512,-0.1327141
641073,Millennium Hotel Glasgow,George Square,,Glasgow,,GB,G2 1DS GLASGOW,55.8617851,-4.2505501
640904,Millennium Hotel Paris Opéra,"12, Boulevard Haussmann",,Paris,,FR,75009 PARIS,48.872309,2.337662
524300,Millennium Biltmore Hotel Los Angeles,506 South Grand Avenue,,"Los Angeles, California",,US,90071 LOS ANGELES,34.0498139,-118.2539226
641166,The Bostonian Boston,"26, North Street",,"Boston, Massachusetts",,US,02109 BOSTON,42.3610116,-71.0560646
641099,Copthorne Hotel Slough Windsor,400 Cippenham Lane,,Slough,,GB,SL1 2YE Berkshire,51.5125442,-0.6240817
641077,Copthorne Hotel Newcastle,"Quayside, Newcastle Upon Tyne",,Newcastle upon Tyne,,GB,NE1 3RT NEWCASTLE UPON TYNE,54.9661595,-1.612803
31966,Millennium Airport Hotel Dubai,"Airport Road, Casablanca Street, Al Garhoud",,Dubai,,AE,13018 DUBAI,25.248278,55.343626
641060,Millennium Hotel London Knightsbridge,17 Sloane Street - Knightsbridge,,London,,GB,SW1X 9NU LONDRES,51.499686,-0.160202
641101,Hotel Millennium Madejski,Madejski Stadium Junction 11 M4,,Reading (London),,GB,RG2 0FL READING,51.422445,-0.9836555
970480,Copenhagen Mercur Hotel,"Vester Farimagsgade, 17",,Copenhagen,,DK,1606 COPENHAGEN,55.6765535,12.5618124
898845,Kyriad Lyon Sud - Saint Genis Laval,"179, Route De Vourles",,Saint-Genis-Laval,,FR,69230,45.675678,4.784767
93426,Kyriad Prestige Bordeaux Ouest - Mérignac,116 Avenue de Magudas,,Merignac,,FR,33700 MERIGNAC,44.857091,-0.664573
898812,Campanile Bordeaux Est - Artigues,Avenue De La Prairie,,Artigues PrãS Bordeaux,,FR,33370,44.867668,-0.498184
898817,Campanile Brussel Bruxelles - Drogenbos,W.A. Mozartlaan 11,,Drogenbos,,BE,B-1620,50.810485,4.30274
898818,Campanile Cannes Ouest - Mandelieu,Aerodrome De Cannes Mandelieu ,,Cannes,,FR,6150,43.5486286,6.9554298
21108,Kyriad Cannes Ouest - Mandelieu,204-212 Av. Francis Tonner,,Cannes,,FR,6150,43.550933,6.961268
981157,Kyriad BERGERAC,"Zone de Loisirs Saint-Cernin, Route de Bordeaux",,Bergerac,,FR,24100 BERGERAC,44.834672,0.440033
898821,Campanile Lyon Centre - Gare Part Dieu,"31, Rue Maurice Flandin",,Lyon,,FR,69003,45.7604101,4.8635154
352099,Bettoja Hotel Mediterraneo,"Via Cavour, 15",,Rome,,IT,184,41.90022012,12.49902009
898828,Campanile Lyon Sud - Feyzin,Ctre DAct Chateau De-LIle Rue Alfred Nobel,,Feyzin,,FR,69320,45.672573,4.851223
898843,Kyriad Lyon Est - Saint Bonnet De Mure,"Rn 6,  Rue J. Vaucansson",,Saint-Bonnet-de-Mure,,FR,69720,45.699036,5.015146
898832,Campanile Marseille Est - La Penne,Actiparc Ii Chemin De Saint Lambert.Lieu Dit La Bastidonne,,Marseille,,FR,13821,43.2853422,5.5202069
599066,Campanile Marseille Ouest - Martigues,"12, Boulevardd De Tholon",,Martigues,,FR,13500,43.420378,5.055121
898831,Campanile Marseille - Vitrolles Griffon,708 Route De La Seds Le Griffon,,Marseille,,FR,13127,43.4309288,5.2747122
538397,Kyriad Marseille Centre - Rabatau,162 Boulevard Rabatau Daniel Matalon,,Marseille,,FR,13010,43.2806085,5.3996865
897713,Kyriad Marseille Est - Gemenos,"250, Avenue Du Chateau De Jouques",,Gemenos,,FR,13420,43.279415,5.613243
559823,Campanile Nice Aeroport,459-461 promenade des Anglais,,Nice,,FR,6200,43.667095,7.214621
11491,Campanile Maine Montparnasse Hotel,146 Avenue du maine,,Paris,,FR,75014,48.83441482,2.323961937
88636,Campanile Paris Tour Eiffel,30 Rue Saint Charles,,Paris,,FR,75015,48.8505399,2.288749
925671,Best Western Rives de Paris La Defense,85 Boulevard Saint-Denis,,Paris - Courbevoie,,FR,92400 Courbevoie,48.897753,2.2625743
638034,Hotel Okura Amsterdam,"Ferdinand Bolstraat, 333",,Amsterdam,,NL,1072 LH AMESTERDÃO,52.348763,4.893883
384,Belmond Reids Palace,"Estr. Monumental,139",,Madeira Island - Funchal,,PT,9000-098 FUNCHAL,32.640735,-16.92325
1875,Belmond Copacabana Palace,"Avenida Atlântica, 1702",,Rio de Janeiro,,BR,22021-001 Rio de Janeiro,-22.9669151,-43.179
1007062,Seegarten Swiss Quality Hotel,Seegartenstrasse  14,,Zurich,,CH,8008 Zurique,47.3614029,8.5493374
783822,Adagio Access Saint Denis Pleyel,"10, Rue du Docteur Finot",,Saint-Denis (Ile-de-France),,FR,93200 SAINT DENIS,48.9180995,2.3440277
95384,Quinta da Casa Branca,"Rua da Casa Branca, 7",,Madeira Island - Funchal,,PT,9000-088 FUNCHAL,32.641794,-16.9272447
15620,Amazónia Jamor Hotel,"Avenida Tomás Ribeiro, 129 - Linda-a-Pastora",,Oeiras,,PT,2795-891 QUEIJAS,38.714443,-9.25833
848080,Hotel Auteuil Tour Eiffel,"8-10, Rue Félicien David",,Paris,,FR,75016 PARIS,48.85064,2.275446
4060,Austria Trend Hotel Schloss Wilhelminenberg,Savoyenstrasse 2,,Vienna,,AT,1160 VIENA,48.2195345,16.2855639
547753,Austria Trend Hotel Beim Theresianum,"Favoritenstrasse, 52",,Vienna,,AT,1040 Viena,48.1893154,16.3721136
547762,Austria Trend Hotel Salzburg West,Bundesstrasse 4,,Salzburg,,AT,5073 Salzburgo,47.7913776,12.9897303
92394,Delphi Art,27 Agiou Konstantinou,,Athens,,GR,104370,37.984676,23.724559
809753,Pousada Convento de Vila Viçosa,Convento das Chagas - Terreiro do Paço,,Vila Vicosa,,PT,7160-251 VILA VIÇOSA,38.779007,-7.419015
809760,Pousada Castelo de Alcácer do Sal,Castelo de Alcácer do Sal,,Alcacer do Sal,,PT,7580-197 ALCÁCER DO SAL,38.372336,-8.51391
339304,Polis Grand Hotel,19 Patision and 10 Veranzerou Street,,Athens,,GR,10432 ATENAS,37.985446,23.72952
543254,Pousada Convento de Tavira,Rua Dom Paio Peres Correia,,Tavira,,PT,8800-407 TAVIRA,37.125308,-7.6528613
547097,"Pousada de Angra do Heroismo, Sao Sebastiao","Rua do Castelinho, S/n",,Azores - Terceira Island - Angra do Heroismo,,PT,9700-045 ANGRA DO HEROÍSMO,38.652,-27.212067
317760,Pousada Corais and Conchas,"Rua Balzac, 15 – Geriba",,Buzios,,BR,28950-000 BUZIOS,-22.7772492,-41.9138976
89440,Best Western Plus 61 Paris Nation Hotel,61 Rue de la Voute ,,Paris,,FR,75012,48.846451,2.410238
650877,Hotel Kyriad Paris 10 Canal Saint Martin,"30, Rue Lucien Sampaix",,Paris,,FR,75010 PARIS,48.8727719,2.3615885
621994,Hotel Praga 1,"Zitná, 1670/5",,Prague,,CZ,11000 PRAGA,50.0777,14.42224
94702,Hôtel Les Nations,"Rue du Grand Pré,  62",,Geneva,,CH,1202 GENEBRA,46.215543,6.132681
67480,Roomz Vienna,Paragonstrasse 1,,Vienna,,AT,1110 VIENA,48.18662,16.42064
546879,Pousada Pedra da Laguna,"Rua 6, Lote 6, Quadra F",,Buzios,,BR,28950-000 Armação dos Búzios,-22.769808,-41.879176
782386,Hard Days Night Hotel,"Central Buildings, North John Street",,Liverpool,,GB,L2 6RR LIVERPOOL,53.405935,-2.988217
788239,Austria Trend Hotel Savoyen Vienna,"Rennweg, 16",,Vienna,,AT,1030 VIENA,48.1950444,16.3844751
15614,Hotel Marquês de Pombal,"Av. da Liberdade, 243",,Lisbon,,PT,1250-143 LISBOA,38.723245,-9.148937
809755,Pousada Convento de Beja,"Largo Dom Nuno Álvares Pereira, Apartado 63",,Beja,,PT,7801-901 BEJA,38.012716,-7.860118
547764,Austria Trend Hotel Ljubljana,Dunajska Cesta 154,,Ljubljana,,SI,1000 LJUBLJANA,46.0817086,14.513525
130476,Hotel Palácio dos Melos,"Rua Chão de Mestre, 4",,Viseu,,PT,3500-103 VISEU,40.6592237,-7.9126201
40461,Hotel Casa Melo Alvim,"Avenida Conde da Carreira, 28",,Viana do Castelo,,PT,4900-343 VIANA DO CASTELO,41.69444,-8.831385
547763,Austria Trend Hotel Salzburg Mitte,"Muenchner Bundesstrasse, 114a",,Salzburg,,AT,5020 SALZBURGO,47.829255,13.0052504
651085,Adagio Access Paris Quai d'Ivry,"50, Boulevard de Brandebourg",,"Ivry-Sur-Seine, Paris Region",,FR,94200 PARIS,48.8147697,2.3968596
99525,Lagoas Park Hotel,"Rua Encosta das Lagoas, Lagoas Park",,Oeiras,,PT,2740-265 PORTO SALVO,38.7129799,-9.3099218
1009392,Residence Inn Boston Cambridge,6 Cambridge Center,,Cambridge,,US,2142,42.363854,-71.088034
170236,Hotel Avenida Maputo,"Av. Julius Nyerere, 627",,Maputo,,MZ,3236 MAPUTO,-25.9748552,32.5935359
634406,One & Only Cape Town,"Dock Road, Victoria & Alfred Waterfront",,Cape Town,,ZA,8001 WATERFRONT,-33.90863,18.416446
854890,Grand Pineapple Beach Negril,3 Norman Manley Blvd,,Negril,,JM,0 NEGRIL,18.2918319,-78.3391275
585011,Hotel La Plage Resort,"Via Nazionale, 107/a",,Taormina (Sicily Island),,IT,98039 TAORMINA,37.851401,15.299158
524297,Meritage Resort & Spa,875 Bordeaux Way,,"Napa, California",,US,94558,38.246253,-122.274012
17438,Excelsior Palace,Via San Michele Di Pagana 8,,Rapallo,,IT,16038 RAPALLO,44.3427451,9.229699
90995,Hotel National,1677 Collins Avenue,,"Miami Beach, Florida",,US,33139 MIAMI,25.791876,-80.129375
445516,"Grand Bohemian Hotel Orlando, Autograph Collection",325 South Orange Avenue,,"Orlando, Florida",,US,32801 Orlando,28.538754,-81.378736
783758,Marco Beach Ocean Resort,480 South Collier Boulevard,,"Marco Island, Florida",,US,34145 MARCO ISLAND,25.9255147,-81.7277596
480883,Park Inn by Radisson Berlin - Alexanderplatz Hotel,"Alexanderplatz, 7",,Berlin,,DE,10178 BERLIN,52.522853,13.41257
6168,K+K Hotel Central,Hybernská 10,,Prague,,CZ,110 00 PRAGUE 1,50.087147,14.430845
